Date,Multiple Reports,Lease Type,District,RRC Identifier,Field Name,Lease Name,Gas Well ID,Lease Total,Commingle Permit No.,On Hand Beginning of Month,Production,rrc_oil_volume,Code,On Hand End of Month,Formation Production,rrc_gas_volume,Code.1,Normalized_Field_Name,Normalized_Reservoir_Name,Net Oil Volume to Trust (RRC),Net Oil Sales Volume to Trust (RRC),Net Gas Volume to Trust (RRC),Net Gas Sales Volume to Trust (RRC)
Apr 2021,,Gas,08,183074.0,KEYSTONE (CONSOLIDATED),STATE-WALTON 'E',   38H ,,,0,0,0,,0,0,0,,KEYSTONE,CONSOLIDATED,0.0,0.0,0.0,0.0
Apr 2021,,Oil,08,23120.0,KEYSTONE (SAN ANDRES),WADDELL,,,5584.0,311,291,330,1.0,272,30,30,2.0,KEYSTONE,SAN ANDRES,165.0,123.75,15.0,11.25
Apr 2021,,Oil,08,23838.0,KEYSTONE (SAN ANDRES),"WALTON ESTATE ""A""",,,,0,0,0,,0,0,0,,KEYSTONE,SAN ANDRES,0.0,0.0,0.0,0.0
Apr 2021,,Oil,08,35668.0,KEYSTONE (SAN ANDRES),"J.J. PERKINS ""C""",,,,93,0,0,,93,0,0,,KEYSTONE,SAN ANDRES,0.0,0.0,0.0,0.0
Apr 2021,,Oil,08,43007.0,KEYSTONE (SAN ANDRES),EAST KEYSTONE(SAN A HOLT UNIT),,,,115,88,128,1.0,75,325,325,2.0,KEYSTONE,SAN ANDRES,64.0,48.0,162.5,121.875
Apr 2021,,Oil,08,26628.0,"KEYSTONE, SW. (SAN ANDRES)",KEYSTONE CATTLE COMPANY,,,5122.0,359,"1,050",982,1.0,427,775,775,2.0,KEYSTONE,SAN ANDRES,491.0,368.25,387.5,290.625
Apr 2021,,Oil,08,17869.0,LEA (SAN ANDRES),"WADDELL, W. N. ET AL TR. H",,,4352.0,12,49,41,0.0,20,0,0,,LEA,SAN ANDRES,20.5,15.375,0.0,0.0
Apr 2021,,Oil,08,20935.0,"LEA, SOUTH (CLEAR FORK)","WADDELL, W. N. ET AL TR. H",,,4352.0,85,293,259,0.0,119,0,0,,LEA,CLEAR FORK,129.5,97.125,0.0,0.0
Apr 2021,,Oil,08,28619.0,"LEA, SOUTH (SAN ANGELO)","WADDELL, W.N. ETAL TR. H",,,4352.0,156,750,601,0.0,305,0,0,,LEA,SAN ANGELO,300.5,225.375,0.0,0.0
Apr 2021,,Oil,08,26509.0,MARSTON RANCH (CLEARFORK),EDWARDS,,,,209,31,175,1.0,65,0,0,,MARSTON RANCH,CLEARFORK,87.5,65.625,0.0,0.0
Apr 2021,,Oil,08,40713.0,MARSTON RANCH (CLEARFORK),WINTER,,,,403,712,699,1.0,416,"3,220",3220,2.0,MARSTON RANCH,CLEARFORK,349.5,262.125,1610.0,1207.5
Apr 2021,,Oil,08,42684.0,MARSTON RANCH (CLEARFORK),GRAHAM,,,,528,"3,014",2771,1.0,771,"7,832",7832,2.0,MARSTON RANCH,CLEARFORK,1385.5,1039.125,3916.0,2937.0
Apr 2021,,Oil,08,43408.0,MARSTON RANCH (CLEARFORK),DAVID L. MARSTON,,,,511,"2,155",2264,1.0,402,"9,200",9200,2.0,MARSTON RANCH,CLEARFORK,1132.0,849.0,4600.0,3450.0
Apr 2021,,Oil,08,44073.0,MARSTON RANCH (CLEARFORK),ALLAR-MARSTON,,,7588.0,423,898,1054,1.0,267,"1,895",1895,2.0,MARSTON RANCH,CLEARFORK,527.0,395.25,947.5,710.625
Apr 2021,Y,Oil,08,45832.0,MARSTON RANCH (CLEARFORK),MARSTON-KOEHN,,,,143,83,0,,226,179,179,2.0,MARSTON RANCH,CLEARFORK,0.0,0.0,89.5,67.125
