"Search Criteria: "

"Filing Operator:",,,"BLACKBEARD OPERATING, LLC (073056)",,,,,,District:,,Statewide
"Prod Month:",,," Aug 2021",,,,,,"Lease Type:",,Both

,,,,,,,,,"Oil/Condensate (Whole Barrels)",,,,,"Gas/Casinghead Gas - MCF",,
,,,,,,,,,,,Disposition,,,,Disposition,
"Multiple Reports","Lease Type",District,"RRC Identifier","Field Name","Lease Name","Gas Well ID","Lease Total","Commingle Permit No.","On Hand Beginning of Month",Production,Volume,Code,"On Hand End of Month","Formation Production",Volume,Code
,Gas,08,261520,"RUNNING W (WICHITA-ALBANY)","M.B. MCKNIGHT","   10  ",,6933,9,99,103,"   00  ",5,"5,441","5,441","   02  "
,Oil,08,27161,"RUNNING W, N. (HOLT)","MCKNIGHT, M. B. -C-",,,6933,0,0,,,0,0,,
,Oil,08,30866,"RUNNING W, N. (HOLT)","MCKNIGHT, M.B.",,,6933,7,43,48,"   00  ",2,176,176,"   02  "
,Oil,08,45532,"SAND HILLS (CLEAR FORK)","WADDELL TR A",,T,,190,"3,026","3,063","   00  ",153,"16,734","16,734","   02  "
,,08,45532,"SAND HILLS (CLEAR FORK)","WADDELL TR A",,,2572,11,27,33,"   00  ",5,,,
,,08,45532,"SAND HILLS (CLEAR FORK)","WADDELL TR A",,,3806,179,"2,999","3,030","   00  ",148,,,
,Oil,08,48999,"SAND HILLS (CLEAR FORK)",LANDLUBBER,,,8026,662,"6,854","6,700","   00  ",816,"33,130","33,130","   02  "
,Oil,08,52608,"SAND HILLS (CLEAR FORK)","JEAN LAFITTE SE",,,8155,35,0,,,35,0,,
,Oil,08,52912,"SAND HILLS (CLEAR FORK)","6 POUNDER NE",,,8026,240,462,557,"   00  ",145,"3,353","3,353","   02  "
,Oil,08,53039,"SAND HILLS (CLEAR FORK)","BARATARIA BAY S",,,,81,0,,,81,0,,
,Oil,08,53110,"SAND HILLS (CLEAR FORK)","CLEW BAY S",,,8155,1,0,,,1,0,,
,Oil,08,53207,"SAND HILLS (CLEAR FORK)","LANDLUBBER N",,,8156,220,"2,357","2,347","   00  ",230,"5,265","5,265","   02  "
,Oil,08,53438,"SAND HILLS (CLEAR FORK)","YELLOW JACK E2SW",,,8539,84,177,235,"   00  ",26,541,541,"   02  "
,Oil,08,53674,"SAND HILLS (CLEAR FORK)","6 POUNDER NW",,,8250,381,"4,539","4,445","   00  ",475,"58,608","58,608","   02  "
,Oil,08,54280,"SAND HILLS (CLEAR FORK)","LANDLUBBER NE",,,8156,74,"1,229","1,183","   00  ",120,"2,506","2,506","   02  "
Y,Oil,08,54498,"SAND HILLS (CLEAR FORK)","6 POUNDER SW",,,8250,15,362,358,"   00  ",19,"4,268","4,268","   02  "
,Oil,08,54792,"SAND HILLS (CLEAR FORK)","LANDLUBBER CW",,,8026,75,"1,186","1,175","   00  ",86,"1,010","1,010","   02  "
Y,Oil,08,54949,"SAND HILLS (CLEAR FORK)","6 POUNDER NESW",,,8250,96,"3,097","3,033","   00  ",160,"16,786","16,786","   02  "
,Oil,08,55115,"SAND HILLS (CLEAR FORK)","STEDE BONNET",,,9194,105,"2,419","2,401","   00  ",123,"8,950","8,950","   02  "
,Oil,08,55289,"SAND HILLS (CLEAR FORK)","6 POUNDER NWNE",,,8250,88,882,878,"   00  ",92,"7,973","7,973","   02  "
,Oil,08,55290,"SAND HILLS (CLEAR FORK)","YELLOW JACK SWSW",,,8539,81,428,447,"   00  ",62,"1,214","1,214","   02  "
Y,Oil,08,55471,"SAND HILLS (CLEAR FORK)","6 POUNDER NWSW",,,8250,83,"2,843","2,779","   00  ",147,"62,952","62,952","   02  "
,Oil,08,55686,"SAND HILLS (CLEAR FORK)","WADDELL TR D",,,4030,18,378,387,"   00  ",9,"1,165","1,165","   02  "
,Oil,08,56262,"SAND HILLS (CLEAR FORK)","6 POUNDER SE",,,8250,31,654,617,"   00  ",68,"9,307","9,307","   02  "
Y,Oil,08,56320,"SAND HILLS (CLEAR FORK)","6 POUNDER SWNW",,,8250,176,"4,445","4,392","   00  ",229,"22,861","22,861","   02  "
,Gas,08,276542,"SAND HILLS (CLEAR FORK 4070)","WADDELL TR A"," 1521  ",,4590,0,0,,,0,0,,
,Gas,08,281557,"SAND HILLS (CLEAR FORK 4070)","WADDELL TR A"," 1918  ",,3152,20,293,301,"   00  ",12,"4,935","4,935","   02  "
,Oil,08,12997,"SAND HILLS (ELLENBURGER)","WADDELL TR A",,,4030,0,0,,,0,0,,
,Oil,08,15266,"SAND HILLS (JUDKINS)","WADDELL TR A",,T,,296,"7,733","7,811","   00  ",218,"43,549","43,549","   02  "
,,08,15266,"SAND HILLS (JUDKINS)","WADDELL TR A",,,2375,106,"2,726","2,769","   00  ",63,,,
,,08,15266,"SAND HILLS (JUDKINS)","WADDELL TR A",,,2572,0,0,,,0,,,
,,08,15266,"SAND HILLS (JUDKINS)","WADDELL TR A",,,3152,16,339,341,"   00  ",14,,,
,,08,15266,"SAND HILLS (JUDKINS)","WADDELL TR A",,,3803,9,84,69,"   00  ",24,,,
,,08,15266,"SAND HILLS (JUDKINS)","WADDELL TR A",,,3806,2,49,49,"   00  ",2,,,
,,08,15266,"SAND HILLS (JUDKINS)","WADDELL TR A",,,4030,157,"4,380","4,428","   00  ",109,,,
,,08,15266,"SAND HILLS (JUDKINS)","WADDELL TR A",,,4405,6,123,123,"   00  ",6,,,
,,08,15266,"SAND HILLS (JUDKINS)","WADDELL TR A",,,4590,0,32,32,"   00  ",0,,,
,Oil,08,19293,"SAND HILLS (JUDKINS)","MCKNIGHT, M. B. -C-",,,,0,0,,,0,0,,
,Oil,08,24056,"SAND HILLS (JUDKINS)","WADDELL, W.N., ET AL TR. ""I""",,,3803,18,34,42,"   00  ",10,353,353,"   02  "
,Gas,08,020701,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","    5  ",,,4,0,,,3,0,,
,Gas,08,020703,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  178  ",,2375,0,0,,,0,324,324,"   02  "
,Gas,08,020707,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  408  ",,,0,0,,,0,377,377,"   02  "
,Gas,08,020708,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  426  ",,,0,0,,,0,0,,
,Gas,08,020710,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  451  ",,,0,0,,,0,601,601,"   02  "
,Gas,08,020711,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  650  ",,,0,0,,,0,151,151,"   02  "
,Gas,08,020712,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  651  ",,,0,0,,,0,358,358,"   02  "
,Gas,08,020713,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL TR. I","  817  ",,3803,0,0,,,0,"1,344","1,344","   02  "
,Gas,08,020717,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  846  ",,2572,4,0,4,"   00  ",0,777,777,"   02  "
,Gas,08,032352,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  890  ",,,0,0,,,0,"1,157","1,157","   02  "
,Gas,08,032978,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  894  ",,3152,1,16,16,"   00  ",1,12,12,"   02  "
,Gas,08,033065,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL TR. I","  886  ",,,0,0,,,0,948,948,"   02  "
,Gas,08,040105,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  932  ",,4030,0,0,,,0,173,173,"   02  "
,Gas,08,040371,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  415  ",,,0,0,,,0,237,237,"   02  "
,Gas,08,042689,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  943  ",,4030,0,0,,,0,937,937,"   02  "
,Gas,08,042774,"SAND HILLS (JUDKINS)","MCKNIGHT GAS UNIT"," A  8  ",,,0,0,,,0,0,,
,Gas,08,042775,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL TR. I","  802  ",,3803,0,0,,,0,868,868,"   02  "
,Gas,08,047223,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  966  ",,4030,1,23,24,"   00  ",0,619,619,"   02  "
,Gas,08,047967,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  930  ",,2572,0,0,,,0,0,,
,Gas,08,047968,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  279  ",,,0,0,,,0,350,350,"   02  "
,Gas,08,047970,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  609  ",,,0,0,,,0,584,584,"   02  "
,Gas,08,048184,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  411  ",,,0,0,,,0,0,,
,Gas,08,050504,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1010  ",,,0,0,,,0,996,996,"   02  "
,Gas,08,051021,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","   43  ",,,0,0,,,0,0,,
,Gas,08,051034,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL TR. I","  161  ",,3803,0,0,,,0,"2,688","2,688","   02  "
,Gas,08,051654,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  420  ",,4030,0,0,,,0,351,351,"   02  "
,Gas,08,052915,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1070  ",,,0,0,,,0,191,191,"   02  "
,Gas,08,053051,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1068  ",,,0,0,,,0,280,280,"   02  "
,Gas,08,053052,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1069  ",,4590,0,0,,,0,0,,
,Gas,08,053053,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1076  ",,,0,0,,,0,919,919,"   02  "
,Gas,08,053319,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  338  ",,2375,0,16,16,"   00  ",0,456,456,"   02  "
,Gas,08,053603,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","   26  ",,,0,0,,,0,0,,
,Gas,08,053917,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1075  ",,,0,0,,,0,316,316,"   02  "
,Gas,08,053941,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1077  ",,,0,0,,,0,0,,
,Gas,08,070878,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  326  ",,,0,0,,,0,0,,
,Gas,08,074783,"SAND HILLS (JUDKINS)","WADDELL, W.N, ET AL","  704  ",,,0,0,,,0,355,355,"   02  "
,Gas,08,076807,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1102  ",,,0,0,,,0,348,348,"   02  "
,Gas,08,080555,"SAND HILLS (JUDKINS)","WADDELL, W.N, ET AL"," 1116  ",,,0,0,,,0,200,200,"   02  "
,Gas,08,083597,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1122  ",,4590,0,0,,,0,0,,
,Gas,08,083598,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1124  ",,,0,0,,,0,435,435,"   02  "
,Gas,08,083779,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1123  ",,3806,0,0,,,0,0,,
,Gas,08,084709,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1125  ",,,0,0,,,0,0,,
,Gas,08,084710,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1126  ",,2572,0,0,,,0,0,,
,Gas,08,084711,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1130  ",,,0,0,,,0,0,,
,Gas,08,086503,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1132  ",,,0,0,,,0,248,248,"   02  "
,Gas,08,086504,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1142  ",,,0,0,,,0,"1,021","1,021","   02  "
,Gas,08,086784,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1143  ",,,0,0,,,0,0,,
,Gas,08,086785,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1144  ",,,0,0,,,0,353,353,"   02  "
,Gas,08,089500,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1160  ",,,0,0,,,0,731,731,"   02  "
,Gas,08,089502,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1158  ",,4030,2,0,,,2,5,5,"   02  "
,Gas,08,089796,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1159  ",,4030,0,0,,,0,741,741,"   02  "
,Gas,08,090077,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1162  ",,2375,2,62,63,"   00  ",1,955,955,"   02  "
,Gas,08,090211,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1163  ",,2375,0,0,,,0,0,,
,Gas,08,090635,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1164  ",,4030,0,0,,,0,"1,348","1,348","   02  "
,Gas,08,093673,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1181  ",,,0,0,,,0,0,,
,Gas,08,094785,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1189  ",,2375,0,0,,,0,162,162,"   02  "
,Gas,08,096347,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1179  ",,,0,0,,,0,496,496,"   02  "
,Gas,08,096630,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1192  ",,,0,0,,,0,358,358,"   02  "
,Gas,08,096632,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1191  ",,,0,0,,,0,0,,
,Gas,08,099623,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1219  ",,,0,0,,,0,"1,014","1,014","   02  "
,Gas,08,099624,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1232  ",,,0,0,,,0,0,,
,Gas,08,099660,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1230  ",,,0,0,,,0,834,834,"   02  "
,Gas,08,100145,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1231  ",,,0,0,,,0,500,500,"   02  "
,Gas,08,102150,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1224  ",,,0,0,,,0,424,424,"   02  "
,Gas,08,104176,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1236  ",,,0,0,,,0,0,,
,Gas,08,105111,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1228  ",,,0,0,,,0,275,275,"   02  "
,Gas,08,106188,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1225  ",,4030,0,0,,,0,651,651,"   02  "
,Gas,08,106764,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1218  ",,4030,0,0,,,0,0,,
,Gas,08,106765,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1252  ",,2572,0,0,,,0,0,,
,Gas,08,107235,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1109  ",,,0,0,,,0,622,622,"   02  "
,Gas,08,107236,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1110  ",,,0,0,,,0,823,823,"   02  "
,Gas,08,107336,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1241  ",,,0,0,,,0,0,,
,Gas,08,107580,"SAND HILLS (JUDKINS)","WADDELL, W.N.","  309  ",,,0,0,,,0,0,,
,Gas,08,113895,"SAND HILLS (JUDKINS)","MCKNIGHT, M. B. ""C""","   10  ",,,0,0,,,0,0,,
,Gas,08,116738,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1227  ",,4030,0,0,,,0,96,96,"   02  "
,Gas,08,130228,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1115  ",,4405,0,0,,,0,0,,
,Gas,08,160656,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL"," 1312  ",,3152,0,0,,,0,"1,127","1,127","   02  "
,Gas,08,191172,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  916  ",,4030,0,0,,,0,0,,
,Gas,08,191173,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  914  ",,4030,0,0,,,0,"1,142","1,142","   02  "
,Gas,08,191175,"SAND HILLS (JUDKINS)","WADDELL, W.N. ET AL","  221  ",,,0,0,,,0,634,634,"   02  "
,Gas,08,192202,"SAND HILLS (JUDKINS)","WADDELL, W. N. ET AL","   71  ",,,0,0,,,0,"1,355","1,355","   02  "
,Gas,08,193190,"SAND HILLS (JUDKINS)","WADDELL, W. N. ET AL","  244  ",,4030,1,0,1,"   00  ",0,0,,
,Gas,08,201852,"SAND HILLS (JUDKINS)","WADDELL, W. N. ET AL","   64  ",,2375,3,83,84,"   00  ",2,"1,077","1,077","   02  "
,Gas,08,209772,"SAND HILLS (JUDKINS)","WADDELL, W N ET AL"," 1909  ",,4030,0,0,,,0,"1,742","1,742","   02  "
,Gas,08,209777,"SAND HILLS (JUDKINS)","WADDELL, W. N. ET AL","  414  ",,4030,1,35,35,"   00  ",1,837,837,"   02  "
,Gas,08,210916,"SAND HILLS (JUDKINS)","WADDELL, W. N. ET AL","  342  ",,4030,1,19,20,"   00  ",0,156,156,"   02  "
,Gas,08,210965,"SAND HILLS (JUDKINS)","WADDELL, W. N. ET AL","  953  ",,4030,1,8,9,"   00  ",0,22,22,"   02  "
,Gas,08,212830,"SAND HILLS (JUDKINS)","WADDELL, W. N. ET AL","  413  ",,4030,1,23,24,"   00  ",0,43,43,"   02  "
,Gas,08,220281,"SAND HILLS (JUDKINS)","WADDELL, W. N. ET AL","  351  ",,,0,0,,,0,543,543,"   02  "
,Gas,08,227386,"SAND HILLS (JUDKINS)","WADDELL, W. N. ETAL","  292  ",,,0,0,,,0,537,537,"   02  "
,Gas,08,228814,"SAND HILLS (JUDKINS)","WADDELL, W. N. ET AL","  370  ",,4030,0,0,,,0,0,,
,Gas,08,242262,"SAND HILLS (JUDKINS)","WADDELL,W.N.,ETAL","  356  ",,,0,0,,,0,"3,451","3,451","   02  "
,Gas,08,246025,"SAND HILLS (JUDKINS)","WADDELL, W. N. ETAL","  367  ",,3803,0,0,,,0,"6,090","6,090","   02  "
,Gas,08,251114,"SAND HILLS (JUDKINS)","WADDELL, W. N. ET AL"," 1105  ",,,2,0,,,2,463,463,"   02  "
,Oil,08,05263,"SAND HILLS (MCKNIGHT)","WADDELL TR A",,T,,901,"18,569","18,844","   00  ",626,"74,007","74,007","   02  "
,,08,05263,"SAND HILLS (MCKNIGHT)","WADDELL TR A",,,2375,185,"6,068","6,112","   00  ",141,,,
,,08,05263,"SAND HILLS (MCKNIGHT)","WADDELL TR A",,,2572,282,"1,202","1,270","   00  ",214,,,
,,08,05263,"SAND HILLS (MCKNIGHT)","WADDELL TR A",,,3152,133,"2,172","2,217","   00  ",88,,,
,,08,05263,"SAND HILLS (MCKNIGHT)","WADDELL TR A",,,3806,66,"1,243","1,248","   00  ",61,,,
,,08,05263,"SAND HILLS (MCKNIGHT)","WADDELL TR A",,,4030,226,"6,269","6,389","   00  ",106,,,
,,08,05263,"SAND HILLS (MCKNIGHT)","WADDELL TR A",,,4590,9,"1,615","1,608","   00  ",16,,,
,Oil,08,44089,"SAND HILLS (MCKNIGHT)","MCKNIGHT SAND HILLS UNIT",,,6933,282,"3,622","3,703","   00  ",201,"7,274","7,274","   02  "
,Oil,08,44201,"SAND HILLS (MCKNIGHT)","WADDELL, W.N. ET AL TR. I",,,3803,1,0,1,"   00  ",0,"1,738","1,738","   02  "
,Gas,08,053921,"SAND HILLS (MCKNIGHT)","WADDELL TR I","  379  ",,3803,0,0,,,0,649,649,"   02  "
,Gas,08,077170,"SAND HILLS (MCKNIGHT)","WADDELL, W. N. ET AL"," 1047  ",,,0,0,,,0,0,,
,Gas,08,113323,"SAND HILLS (MCKNIGHT)","WADDELL, W. N. ET AL"," 1264  ",,4590,0,0,,,0,0,,
,Gas,08,121606,"SAND HILLS (MCKNIGHT)","WADDELL TR A"," 1265  ",,4590,0,0,,,0,0,,
,Gas,08,121962,"SAND HILLS (MCKNIGHT)","WADDELL, W. N. ET AL TR. B"," 1057  ",,2572,0,0,,,0,0,,
,Gas,08,127784,"SAND HILLS (MCKNIGHT)","WADDELL, W. N. ET AL"," 1389K ",,2572,0,0,,,0,0,,
,Gas,08,148486,"SAND HILLS (MCKNIGHT)","WADDELL, W. N. ET AL"," 1004  ",,3806,0,0,,,0,542,542,"   02  "
,Gas,08,148488,"SAND HILLS (MCKNIGHT)","WADDELL, W. N. ET AL","  104  ",,3152,0,0,,,0,"1,695","1,695","   02  "
,Gas,08,154396,"SAND HILLS (MCKNIGHT)","WADDELL, W. N. ET AL"," 1001  ",,2572,0,0,,,0,0,,
,Gas,08,158035,"SAND HILLS (MCKNIGHT)","WADDELL, W. N. ETAL","  685  ",,3152,0,0,,,0,"1,043","1,043","   02  "
,Gas,08,158051,"SAND HILLS (MCKNIGHT)","WADDELL, W. N. ET AL"," 1205  ",,4590,0,0,,,0,0,,
,Gas,08,159467,"SAND HILLS (MCKNIGHT)","WADDELL, W. N. ET AL","  392  ",,3152,2,31,32,"   00  ",1,33,33,"   02  "
,Gas,08,165460,"SAND HILLS (MCKNIGHT)","WADDELL, W. N. ETAL"," 1215  ",,,0,0,,,0,"1,291","1,291","   02  "
,Oil,08,05282,"SAND HILLS (ORDOVICIAN)","WADDELL, W.N. ET AL TR. I",,,3803,0,0,,,0,0,,
,Oil,08,05283,"SAND HILLS (ORDOVICIAN)","WADDELL, W. N., ETAL /SEC. 20/",,T,,0,0,,,0,0,,
,,08,05283,"SAND HILLS (ORDOVICIAN)","WADDELL, W. N., ETAL /SEC. 20/",,,3152,0,0,,,0,0,,
,,08,05283,"SAND HILLS (ORDOVICIAN)","WADDELL, W. N., ETAL /SEC. 20/",,,4590,N/A,0,,,0,0,,
,Gas,08,201854,"SAND HILLS (SAN ANGELO)","WADDELL TR A"," 1901  ",,4030,63,"1,748","1,781","   00  ",30,"2,723","2,723","   02  "
,Oil,08,18745,"SAND HILLS (SAN ANGELO, UPPER)","WADDELL TR A",,T,,447,"14,450","14,455","   00  ",435,"55,169","55,169","   02  "
,,08,18745,"SAND HILLS (SAN ANGELO, UPPER)","WADDELL TR A",,,2375,83,"2,753","2,777","   00  ",59,,,
,,08,18745,"SAND HILLS (SAN ANGELO, UPPER)","WADDELL TR A",,,2572,28,122,128,"   00  ",22,,,
,,08,18745,"SAND HILLS (SAN ANGELO, UPPER)","WADDELL TR A",,,3152,209,"6,505","6,450","   00  ",264,,,
,,08,18745,"SAND HILLS (SAN ANGELO, UPPER)","WADDELL TR A",,,3806,36,654,651,"   00  ",32,,,
,,08,18745,"SAND HILLS (SAN ANGELO, UPPER)","WADDELL TR A",,,4030,55,"1,197","1,232","   00  ",20,,,
,,08,18745,"SAND HILLS (SAN ANGELO, UPPER)","WADDELL TR A",,,4405,8,172,172,"   00  ",8,,,
,,08,18745,"SAND HILLS (SAN ANGELO, UPPER)","WADDELL TR A",,,4590,28,"3,047","3,045","   00  ",30,,,
,Oil,08,52799,"SAND HILLS (SAN ANGELO, UPPER)","M.B. MCKNIGHT -F-",,,6933,8,134,135,"   00  ",7,"1,597","1,597","   02  "
,Oil,08,55404,"SAND HILLS (SAN ANGELO, UPPER)","WADDELL TR C",,,4030,7,127,128,"   00  ",6,82,82,"   02  "
,Gas,08,197590,"SAND HILLS (SAN ANGELO, UPPER)","WADDELL TR B","  109  ",,2572,0,0,,,0,2,2,"   02  "
,Oil,08,05294,"SAND HILLS (TUBB)","WADDELL TR A",,T,,994,"23,127","23,296","   00  ",825,"107,982","107,982","   02  "
,,08,05294,"SAND HILLS (TUBB)","WADDELL TR A",,,2375,195,"5,746","5,808","   00  ",133,,,
,,08,05294,"SAND HILLS (TUBB)","WADDELL TR A",,,2572,355,"1,299","1,396","   00  ",258,,,
,,08,05294,"SAND HILLS (TUBB)","WADDELL TR A",,,3152,270,"4,413","4,504","   00  ",179,,,
,,08,05294,"SAND HILLS (TUBB)","WADDELL TR A",,,3803,16,70,66,"   00  ",20,,,
,,08,05294,"SAND HILLS (TUBB)","WADDELL TR A",,,3806,44,"2,290","2,221","   00  ",113,,,
,,08,05294,"SAND HILLS (TUBB)","WADDELL TR A",,,4030,69,"4,241","4,238","   00  ",72,,,
,,08,05294,"SAND HILLS (TUBB)","WADDELL TR A",,,4590,45,"5,068","5,063","   00  ",50,,,
,Oil,08,24059,"SAND HILLS (TUBB)","WADDELL TR I",,,3803,242,"1,134","1,056","   00  ",320,"7,176","7,176","   02  "
Y,Oil,08,53883,"SAND HILLS (TUBB)","6 POUNDER SW",,,8250,19,752,732,"   00  ",39,"5,812","5,812","   02  "
,Oil,08,54723,"SAND HILLS (TUBB)","STEDE BONNET",,,9194,20,373,374,"   00  ",19,"1,048","1,048","   02  "
,Oil,08,56435,"SAND HILLS (TUBB)",LANDLUBBER,,,8026,408,"1,377","1,352","   00  ",433,"2,526","2,526","   02  "
,Gas,08,051830,"SAND HILLS (TUBB)","WADDELL TR I","  173  ",,,0,0,,,0,0,,
,Gas,08,113071,"SAND HILLS (TUBB)","WADDELL TR I","  779  ",,3803,0,0,,,0,0,,
,Gas,08,131505,"SAND HILLS (TUBB)","MCKNIGHT, M. B. A","    6  ",,,0,0,,,0,0,,
,Gas,08,178338,"SAND HILLS (TUBB)","WADDELL TR I","  168  ",,,0,0,,,0,"2,344","2,344","   02  "
,Gas,08,187218,"SAND HILLS (TUBB)","WADDELL TR I","  843  ",,3803,0,0,,,0,600,600,"   02  "
,Gas,08,191020,"SAND HILLS (TUBB)","WADDELL TR A","  137  ",,3152,0,0,,,0,801,801,"   02  "
,Oil,08,12207,"SAND HILLS (WICHITA-ALBANY)","WADDELL TR A",,T,,506,"10,308","10,523","   00  ",291,"50,164","50,164","   02  "
,,08,12207,"SAND HILLS (WICHITA-ALBANY)","WADDELL TR A",,,2375,127,"4,646","4,665","   00  ",108,,,
,,08,12207,"SAND HILLS (WICHITA-ALBANY)","WADDELL TR A",,,3152,54,"1,106","1,115","   00  ",45,,,
,,08,12207,"SAND HILLS (WICHITA-ALBANY)","WADDELL TR A",,,4030,325,"4,556","4,743","   00  ",138,,,
,Gas,08,051372,"SAND HILLS (WICHITA-ALBANY)","WADDELL TR A","  612  ",,,41,"1,547","1,552","   00  ",36,"2,841","2,841","   02  "
,Gas,08,183024,"SAND HILLS (WICHITA-ALBANY)","WADDELL TR A","  592  ",,,19,910,908,"   00  ",21,"9,023","9,023","   02  "
,Gas,08,224883,"SAND HILLS (WICHITA-ALBANY, GAS)","MCKNIGHT, M. B. ""A""","    9  ",,6933,124,"1,155","1,215","   00  ",64,"1,738","1,738","   02  "
,Gas,08,151755,"SAND HILLS (WOJCIK-MCELROY)","WADDELL, W.N. ET AL","  307  ",,2572,0,0,,,0,0,,
,Gas,08,152000,"SAND HILLS (WOJCIK-MCELROY)","WADDELL, W.N. ET AL"," 1028  ",,,0,0,,,0,0,,
,Gas,08,153768,"SAND HILLS (WOJCIK-MCELROY)","WADDELL, W.N. ET AL","  306  ",,2572,0,0,,,0,0,,
,Gas,08,154681,"SAND HILLS (WOJCIK-MCELROY)","WADDELL, W.N. ET AL","  988  ",,4405,0,8,8,"   00  ",0,36,36,"   02  "
,Gas,08,154682,"SAND HILLS (WOJCIK-MCELROY)","WADDELL, W.N. ET AL"," 1013  ",,,0,0,,,0,293,293,"   02  "
,Gas,08,154781,"SAND HILLS (WOJCIK-MCELROY)","WADDELL, W.N. ET AL","  533  ",,,0,0,,,0,0,,
